StationCode,SampleID,FinalID,BAResult
SMC00766,SMC0076620117112,Procladius,6
SMC00766,SMC0076620117112,Tanytarsus,5
SMC00766,SMC0076620117112,Tipulidae,1
SMC00766,SMC0076620117112,Trichocorixa calva,3
SMC00766,SMC0076620117112,Uvarus subtilis,3
SMC00827,SMC0082720096151,Baetis,6
SMC00827,SMC0082720096151,Berosus,1
SMC00827,SMC0082720096151,Bezzia/ Palpomyia,4
SMC00827,SMC0082720096151,Callibaetis,1
SMC00827,SMC0082720096151,Caloparyphus/ Euparyphus,1
SMC00827,SMC0082720096151,Coenagrionidae,5
SMC00827,SMC0082720096151,Corixidae,1
SMC00827,SMC0082720096151,Dasyhelea,2
SMC00827,SMC0082720096151,Dicrotendipes,22
SMC00827,SMC0082720096151,Eukiefferiella brehmi group,1
SMC00827,SMC0082720096151,Fossaria,51
SMC00827,SMC0082720096151,Gumaga,7
SMC00827,SMC0082720096151,Hydropsyche,2
SMC00827,SMC0082720096151,Hydroptila,4
SMC00827,SMC0082720096151,Labrundinia,2
SMC00827,SMC0082720096151,Limnophila,1
SMC00827,SMC0082720096151,Micrasema,84
SMC00827,SMC0082720096151,Microtendipes pedellus group,5
SMC00827,SMC0082720096151,Mideopsis,3
SMC00827,SMC0082720096151,Neoclypeodytes,1
SMC00827,SMC0082720096151,Oligochaeta,9
SMC00827,SMC0082720096151,Optioservus,1
SMC00827,SMC0082720096151,Ostracoda,1
SMC00827,SMC0082720096151,Paramerina,1
SMC00827,SMC0082720096151,Peltodytes,1
SMC00827,SMC0082720096151,Pentaneura,2
SMC00827,SMC0082720096151,Physa,317
SMC00827,SMC0082720096151,Probezzia,2
SMC00827,SMC0082720096151,Pseudochironomus,2
SMC00827,SMC0082720096151,Rheotanytarsus,5
SMC00827,SMC0082720096151,Sialis,4
SMC00827,SMC0082720096151,Simulium,8
SMC00827,SMC0082720096151,Sperchon,2
SMC00827,SMC0082720096151,Tanytarsus,1
SMC00827,SMC0082720096151,Thienemanniella,1
SMC00827,SMC0082720096151,Thienemannimyia group,3
SMC00827,SMC0082720096151,Tinodes,2
SMC00827,SMC0082720096151,Torrenticola,8
SMC00827,SMC0082720096151,Tricorythodes,10
SMC00830,SMC0083020116211,Apedilum,4
SMC00830,SMC0083020116211,Apedilum,7
SMC00830,SMC0083020116211,Callibaetis,15
SMC00830,SMC0083020116211,Chironomus,1
SMC00830,SMC0083020116211,Chironomus,67
SMC00830,SMC0083020116211,Cricotopus,374
SMC00830,SMC0083020116211,Cricotopus,5
SMC00830,SMC0083020116211,Dicrotendipes,48
SMC00830,SMC0083020116211,Ephydridae,1
SMC00830,SMC0083020116211,Hygrotus,2
SMC00830,SMC0083020116211,Oligochaeta,14
SMC00830,SMC0083020116211,Ostracoda,5
SMC00830,SMC0083020116211,Physa,14
SMC00830,SMC0083020116211,Tanytarsus,23
SMC00873,SMC0087320095191,Baetis,97
SMC00873,SMC0087320095191,Caloparyphus/ Euparyphus,30
SMC00873,SMC0087320095191,Chironomus,20
SMC00873,SMC0087320095191,Corynoneura,21
SMC00873,SMC0087320095191,Cricotopus,1
SMC00873,SMC0087320095191,Cricotopus,31
SMC00873,SMC0087320095191,Dasyhelea,2
SMC00873,SMC0087320095191,Dicrotendipes,46
SMC00873,SMC0087320095191,Eukiefferiella,4
SMC00873,SMC0087320095191,Euparyphus,12
SMC00873,SMC0087320095191,Fallceon quilleri,19
SMC00873,SMC0087320095191,Hydroptila,10
SMC00873,SMC0087320095191,Micropsectra,1
SMC00873,SMC0087320095191,Oligochaeta,123
SMC00873,SMC0087320095191,Ostracoda,89
SMC00873,SMC0087320095191,Paracladopelma,1
SMC00873,SMC0087320095191,Parametriocnemus,5
SMC00873,SMC0087320095191,Pentaneura,1
SMC00873,SMC0087320095191,Physa,1
SMC00873,SMC0087320095191,Planariidae,6
SMC00873,SMC0087320095191,Polypedilum,4
SMC00873,SMC0087320095191,Pseudochironomus,7
SMC00873,SMC0087320095191,Rheocricotopus,21
SMC00873,SMC0087320095191,Rheotanytarsus,6
SMC00873,SMC0087320095191,Rheotanytarsus,8
SMC00873,SMC0087320095191,Simulium,20
SMC00873,SMC0087320095191,Sympetrum,7
SMC00873,SMC0087320095191,Thienemanniella,3
SMC00873,SMC0087320095191,Tipula,1
SMC00873,SMC0087320095191,Tricorythodes,3
SMC00899,SMC0089920117121,Apedilum,8
SMC00899,SMC0089920117121,Chironomus,44
SMC00899,SMC0089920117121,Corixidae,1
SMC00899,SMC0089920117121,Cricotopus,140
SMC00899,SMC0089920117121,Cricotopus,174
SMC00899,SMC0089920117121,Dasyhelea,6
SMC00899,SMC0089920117121,Dicrotendipes,102
SMC00899,SMC0089920117121,Dicrotendipes,14
SMC00899,SMC0089920117121,Oligochaeta,66
SMC00899,SMC0089920117121,Ostracoda,6
SMC00899,SMC0089920117121,Pseudochironomus,20
SMC00899,SMC0089920117121,Tanytarsus,19
SMC00910,SMC0091020094301,Ablabesmyia,1
SMC00910,SMC0091020094301,Baetis,5
SMC00910,SMC0091020094301,Cricotopus,10
SMC00910,SMC0091020094301,Cricotopus,20
SMC00910,SMC0091020094301,Cricotopus bicinctus group,15
SMC00910,SMC0091020094301,Cricotopus trifascia,8
SMC00910,SMC0091020094301,Dicrotendipes,63
SMC00910,SMC0091020094301,Eukiefferiella,24
SMC00910,SMC0091020094301,Fallceon quilleri,1
SMC00910,SMC0091020094301,Hyalella,1
SMC00910,SMC0091020094301,Hydroptila,8
SMC00910,SMC0091020094301,Oligochaeta,236
SMC00910,SMC0091020094301,Pentaneura,7
SMC00910,SMC0091020094301,Planariidae,4
SMC00910,SMC0091020094301,Polypedilum,1
SMC00910,SMC0091020094301,Simulium,220
SMC00910,SMC0091020094301,Sperchon,2
SMC00911,SMC009112009641,Ablabesmyia,15
SMC00911,SMC009112009641,Aeshna,3
SMC00911,SMC009112009641,Apedilum,1
SMC00911,SMC009112009641,Atractides,3
SMC00911,SMC009112009641,Baetis,1
SMC00911,SMC009112009641,Bezzia/ Palpomyia,5
SMC00911,SMC009112009641,Brillia,29
SMC00911,SMC009112009641,Caenis,1
SMC00911,SMC009112009641,Caloparyphus/ Euparyphus,1
SMC00911,SMC009112009641,Chironomidae,7
SMC00911,SMC009112009641,Corixidae,1
SMC00911,SMC009112009641,Corynoneura,4
SMC00911,SMC009112009641,Cricotopus,4
SMC00911,SMC009112009641,Dasyhelea,2
SMC00911,SMC009112009641,Dicrotendipes,1
SMC00911,SMC009112009641,Dixa,1
SMC00911,SMC009112009641,Eubrianax edwardsii,1
SMC00911,SMC009112009641,Eukiefferiella brehmi group,5
SMC00911,SMC009112009641,Eukiefferiella claripennis group,1
SMC00911,SMC009112009641,Euparyphus,1
SMC00911,SMC009112009641,Fallceon quilleri,1
SMC00911,SMC009112009641,Gumaga,2
SMC00911,SMC009112009641,Hemerodromia,4
SMC00911,SMC009112009641,Heterlimnius,2
SMC00911,SMC009112009641,Hydropsyche,7
SMC00911,SMC009112009641,Hydroptila,5
SMC00911,SMC009112009641,Labrundinia,3
SMC00911,SMC009112009641,Lauterborniella,13
SMC00911,SMC009112009641,Lepidostoma,12
SMC00911,SMC009112009641,Limnophila,1
SMC00911,SMC009112009641,Malenka,6
SMC00911,SMC009112009641,Maruina lanceolata,7
SMC00911,SMC009112009641,Micrasema,3
SMC00911,SMC009112009641,Microtendipes rydalensis group,2
SMC00911,SMC009112009641,Oligochaeta,7
SMC00911,SMC009112009641,Orthocladius complex,2
SMC00911,SMC009112009641,Ostracoda,56
SMC00911,SMC009112009641,Parametriocnemus,7
SMC00911,SMC009112009641,Paraphaenocladius,1
SMC00911,SMC009112009641,Paratanytarsus,2
SMC00911,SMC009112009641,Pentaneura,2
SMC00911,SMC009112009641,Pericoma/ Telmatoscopus,2
SMC00911,SMC009112009641,Phaenopsectra,2
SMC00911,SMC009112009641,Polypedilum,153
SMC00911,SMC009112009641,Psectrocladius,1
SMC00911,SMC009112009641,Rheotanytarsus,7
SMC00911,SMC009112009641,Rhyacophila,2
SMC00911,SMC009112009641,Serratella,1
SMC00911,SMC009112009641,Simulium,4
SMC00911,SMC009112009641,Sperchon,3
SMC00911,SMC009112009641,Stenochironomus,11
SMC00911,SMC009112009641,Tanytarsus,16
SMC00911,SMC009112009641,Thienemanniella,2
SMC00911,SMC009112009641,Thienemannimyia group,10
SMC00911,SMC009112009641,Tinodes,3
SMC00911,SMC009112009641,Torrenticola,27
SMC00911,SMC009112009641,Tricorythodes,32
SMC00911,SMC009112009641,Wormaldia,6
SMC00921,SMC009212010621,Atractides,1
SMC00921,SMC009212010621,Caloparyphus/ Euparyphus,8
SMC00921,SMC009212010621,Ceratopogonidae,4
SMC00921,SMC009212010621,Chironomus,1
SMC00921,SMC009212010621,Coenagrionidae,3
SMC00921,SMC009212010621,Corbicula,1
SMC00921,SMC009212010621,Cricotopus,9
SMC00921,SMC009212010621,Dicrotendipes,21
SMC00921,SMC009212010621,Eukiefferiella,1
SMC00921,SMC009212010621,Euparyphus,1
SMC00921,SMC009212010621,Fallceon quilleri,95
SMC00921,SMC009212010621,Hirudinea,1
SMC00921,SMC009212010621,Hyalella,269
SMC00921,SMC009212010621,Hydra,28
SMC00921,SMC009212010621,Hydroptila,11
SMC00921,SMC009212010621,Ischnura,1
SMC00921,SMC009212010621,Libellulidae,1
SMC00921,SMC009212010621,Mooreobdella,1
SMC00921,SMC009212010621,Oligochaeta,131
SMC00921,SMC009212010621,Ostracoda,141
SMC00921,SMC009212010621,Pentaneura,11
SMC00921,SMC009212010621,Pericoma/ Telmatoscopus,1
SMC00921,SMC009212010621,Polypedilum,4
SMC00921,SMC009212010621,Psychodidae,1
SMC00921,SMC009212010621,Tanytarsus,2
SMC00921,SMC009212010621,Turbellaria,55
SMC00924,SMC009242009691,Agapetus,37
SMC00924,SMC009242009691,Argia,1
SMC00924,SMC009242009691,Baetis,10
SMC00924,SMC009242009691,Brillia,8
SMC00924,SMC009242009691,Caenis,9
SMC00924,SMC009242009691,Caloparyphus/ Euparyphus,11
SMC00924,SMC009242009691,Chironomidae ,2
SMC00924,SMC009242009691,Cloeodes excogitatus,1
SMC00924,SMC009242009691,Cricotopus,3
SMC00924,SMC009242009691,Dytiscidae,5
SMC00924,SMC009242009691,Epeorus,2
SMC00924,SMC009242009691,Ephemerella,3
SMC00924,SMC009242009691,Eukiefferiella,1
SMC00924,SMC009242009691,Euparyphus,12
SMC00924,SMC009242009691,Helichus,8
SMC00924,SMC009242009691,Helicopsyche,2
SMC00924,SMC009242009691,Heterlimnius,2
SMC00924,SMC009242009691,Hydropsyche,7
SMC00924,SMC009242009691,Hydroptila,3
SMC00924,SMC009242009691,Lebertia,5
SMC00924,SMC009242009691,Lepidostoma,23
SMC00924,SMC009242009691,Leucrocuta,5
SMC00924,SMC009242009691,Maruina lanceolata,9
SMC00924,SMC009242009691,Micrasema,82
SMC00924,SMC009242009691,Microcylloepus,2
SMC00924,SMC009242009691,Micropsectra,1
SMC00924,SMC009242009691,Microtendipes,26
SMC00924,SMC009242009691,Mideopsis,16
SMC00924,SMC009242009691,Oligochaeta,71
SMC00924,SMC009242009691,Ordobrevia,1
SMC00924,SMC009242009691,Ordobrevia,3
SMC00924,SMC009242009691,Ostracoda,15
SMC00924,SMC009242009691,Paltothemis lineatipes,1
SMC00924,SMC009242009691,Pentaneura,1
SMC00924,SMC009242009691,Pentaneura,4
SMC00924,SMC009242009691,Pericoma/ Telmatoscopus,1
SMC00924,SMC009242009691,Physa,21
SMC00924,SMC009242009691,Polycentropus,1
SMC00924,SMC009242009691,Polypedilum,13
SMC00924,SMC009242009691,Protzia,8
SMC00924,SMC009242009691,Psephenus,5
SMC00924,SMC009242009691,Rheocricotopus,1
SMC00924,SMC009242009691,Rheotanytarsus,6
SMC00924,SMC009242009691,Serratella,17
SMC00924,SMC009242009691,Simulium,2
SMC00924,SMC009242009691,Stictotarsus,2
SMC00924,SMC009242009691,Synorthocladius,3
SMC00924,SMC009242009691,Thienemannimyia group,12
SMC00924,SMC009242009691,Tinodes,37
SMC00924,SMC009242009691,Torrenticola,24
SMC00924,SMC009242009691,Tricorythodes,14
SMC00924,SMC009242009691,Turbellaria,40
SMC00924,SMC009242009691,Zaitzevia,5
SMC00924,SMC0092420107291,Baetis,48
SMC00924,SMC0092420107291,Baetis adonis,217
SMC00924,SMC0092420107291,Caloparyphus/ Euparyphus,3
SMC00924,SMC0092420107291,Corynoneura,1
SMC00924,SMC0092420107291,Dolichopodidae,1
SMC00924,SMC0092420107291,Empididae,1
SMC00924,SMC0092420107291,Eukiefferiella,1
SMC00924,SMC0092420107291,Fallceon quilleri,3
SMC00924,SMC0092420107291,Hemerodromia,6
SMC00924,SMC0092420107291,Hydroptila,1
SMC00924,SMC0092420107291,Libellulidae,2
SMC00924,SMC0092420107291,Muscidae,2
SMC00924,SMC0092420107291,Oligochaeta,1
SMC00924,SMC0092420107291,Parametriocnemus,1
SMC00924,SMC0092420107291,Parametriocnemus,23
SMC00924,SMC0092420107291,Pentaneura,3
SMC00924,SMC0092420107291,Pentaneura,9
SMC00924,SMC0092420107291,Polypedilum,27
SMC00924,SMC0092420107291,Rheotanytarsus,21
SMC00924,SMC0092420107291,Simulium,212
SMC00924,SMC0092420107291,Sperchon,8
SMC00924,SMC0092420107291,Tanytarsus,9
SMC00924,SMC0092420107291,Thienemannimyia group,4
SMC00924,SMC0092420116201,Baetis,109
SMC00924,SMC0092420116201,Baetis adonis,138
SMC00924,SMC0092420116201,Caloparyphus/ Euparyphus,1
SMC00924,SMC0092420116201,Cardiocladius,2
SMC00924,SMC0092420116201,Corynoneura,1
SMC00924,SMC0092420116201,Corynoneura,4
SMC00924,SMC0092420116201,Cricotopus,11
SMC00924,SMC0092420116201,Cricotopus trifascia group,23
SMC00924,SMC0092420116201,Eukiefferiella,14
SMC00924,SMC0092420116201,Eukiefferiella,6
SMC00924,SMC0092420116201,Hydropsyche,1
SMC00924,SMC0092420116201,Hydroptila,105
SMC00924,SMC0092420116201,Oligochaeta,2
SMC00924,SMC0092420116201,Parametriocnemus,1
SMC00924,SMC0092420116201,Parametriocnemus,19
SMC00924,SMC0092420116201,Pentaneura,3
SMC00924,SMC0092420116201,Polypedilum,4
SMC00924,SMC0092420116201,Polypedilum,45
SMC00924,SMC0092420116201,Serratella micheneri,1
SMC00924,SMC0092420116201,Simulium argus,25
SMC00924,SMC0092420116201,Simulium hippovorum,60
SMC00924,SMC0092420116201,Thienemannimyia group,2
SMC00924,SMC0092420116201,Tvetenia bavarica group,1
SMC00957,SMC0095720106211,Acari,3
SMC00957,SMC0095720106211,Argia,3
SMC00957,SMC0095720106211,Baetis adonis,58
SMC00957,SMC0095720106211,Ceratopogoninae,3
SMC00957,SMC0095720106211,Corbicula,1
SMC00957,SMC0095720106211,Cryptochironomus,1
SMC00957,SMC0095720106211,Dolichopodidae,7
SMC00957,SMC0095720106211,Endotribelos,1
SMC00957,SMC0095720106211,Erpobdella,3
SMC00957,SMC0095720106211,Euparyphus,2
SMC00957,SMC0095720106211,Euparyphus,42
SMC00957,SMC0095720106211,Fallceon,289
SMC00957,SMC0095720106211,Hyalella,7
SMC00957,SMC0095720106211,Hydroptila,4
SMC00957,SMC0095720106211,Libellulidae,1
SMC00957,SMC0095720106211,Lymnaeidae,2
SMC00957,SMC0095720106211,Micropsectra,1
SMC00957,SMC0095720106211,Muscidae,1
SMC00957,SMC0095720106211,Nemotelus,3
SMC00957,SMC0095720106211,Odontomyia,1
SMC00957,SMC0095720106211,Oligochaeta,73
SMC00957,SMC0095720106211,Oribatei,1
SMC00957,SMC0095720106211,Ostracoda,14
SMC00957,SMC0095720106211,Parametriocnemus,1
SMC00957,SMC0095720106211,Pentaneura,12
SMC00957,SMC0095720106211,Pericoma/ Telmatoscopus,1
SMC00957,SMC0095720106211,Physa,74
SMC00957,SMC0095720106211,Polypedilum,3
SMC00957,SMC0095720106211,Prostoma,4
SMC00957,SMC0095720106211,Rheotanytarsus,1
SMC00957,SMC0095720106211,Simulium,1
SMC00957,SMC0095720106211,Simulium,3
SMC00957,SMC0095720106211,Thienemannimyia,1
SMC00957,SMC0095720106211,Thienemannimyia,24
SMC00957,SMC0095720106211,Tricorythodes,9
SMC00958,SMC0095820117191,Caloparyphus/ Euparyphus,9
SMC00958,SMC0095820117191,Dasyhelea,6
SMC00958,SMC0095820117191,Euparyphus,1
SMC00958,SMC0095820117191,Helobdella,1
SMC00958,SMC0095820117191,Hyalella,337
SMC00958,SMC0095820117191,Menetus opercularis,57
SMC00958,SMC0095820117191,Oligochaeta,2
SMC00958,SMC0095820117191,Ostracoda,85
SMC00958,SMC0095820117191,Physa,4
SMC00958,SMC0095820117191,Pseudochironomus,1
SMC00958,SMC0095820117191,Turbellaria,101
SMC01004,SMC0100420095261,Baetis,267
SMC01004,SMC0100420095261,Caloparyphus/ Euparyphus,11
SMC01004,SMC0100420095261,Chironomidae ,2
SMC01004,SMC0100420095261,Cricotopus,19
SMC01004,SMC0100420095261,Cricotopus,50
SMC01004,SMC0100420095261,Dicrotendipes,1
SMC01004,SMC0100420095261,Eukiefferiella,2
SMC01004,SMC0100420095261,Euparyphus,2
SMC01004,SMC0100420095261,Hemerodromia,3
SMC01004,SMC0100420095261,Hydroptila,16
SMC01004,SMC0100420095261,Hydroptila,75
SMC01004,SMC0100420095261,Micropsectra,2
SMC01004,SMC0100420095261,Oligochaeta,2
SMC01004,SMC0100420095261,Orthocladius Complex,2
SMC01004,SMC0100420095261,Ostracoda,4
SMC01004,SMC0100420095261,Parametriocnemus,1
SMC01004,SMC0100420095261,Pentaneura,6
SMC01004,SMC0100420095261,Polypedilum,4
SMC01004,SMC0100420095261,Probezzia,1
SMC01004,SMC0100420095261,Pseudochironomus,2
SMC01004,SMC0100420095261,Psychoda,6
SMC01004,SMC0100420095261,Rheocricotopus,1
SMC01004,SMC0100420095261,Rheotanytarsus,1
SMC01004,SMC0100420095261,Simulium,11
SMC01004,SMC0100420095261,Simulium,71
SMC01004,SMC0100420095261,Thienemannimyia group,17
SMC01013,SMC0101320106241,Ablabesmyia,11
SMC01013,SMC0101320106241,Apedilum,3
SMC01013,SMC0101320106241,Brundiniella,4
SMC01013,SMC0101320106241,Caloparyphus/ Euparyphus,11
SMC01013,SMC0101320106241,Caloparyphus/ Euparyphus,2
SMC01013,SMC0101320106241,Chironomus,18
SMC01013,SMC0101320106241,Cricotopus,3
SMC01013,SMC0101320106241,Dasyhelea,1
SMC01013,SMC0101320106241,Dicrotendipes,13
SMC01013,SMC0101320106241,Gyraulus,107
SMC01013,SMC0101320106241,Hyalella,341
SMC01013,SMC0101320106241,Hydroptila,2
SMC01013,SMC0101320106241,Hydroptila,4
SMC01013,SMC0101320106241,Libellulidae,3
SMC01013,SMC0101320106241,Nemotelus,1
SMC01013,SMC0101320106241,Oligochaeta,10
SMC01013,SMC0101320106241,Ostracoda,54
SMC01013,SMC0101320106241,Paratanytarsus,2
SMC01013,SMC0101320106241,Paratanytarsus,24
SMC01013,SMC0101320106241,Paratendipes,1
SMC01013,SMC0101320106241,Pentaneura,1
SMC01013,SMC0101320106241,Pericoma/ Telmatoscopus,1
SMC01013,SMC0101320106241,Phaenopsectra,1
SMC01013,SMC0101320106241,Physa,18
SMC01013,SMC0101320106241,Piona,1
SMC01013,SMC0101320106241,Procladius,6
SMC01013,SMC0101320106241,Psectrocladius,1
SMC01013,SMC0101320106241,Pseudochironomus,10
SMC01013,SMC0101320106241,Tanytarsus,2
SMC01013,SMC0101320106241,Tricorythodes,4
SMC01013,SMC0101320106241,Turbellaria,4
SMC01040,SMC010402009691,Alotanypus,4
SMC01040,SMC010402009691,Argia,5
SMC01040,SMC010402009691,Baetis,75
SMC01040,SMC010402009691,Bezzia/ Palpomyia,4
SMC01040,SMC010402009691,Caenis,37
SMC01040,SMC010402009691,Cheumatopsyche,4
SMC01040,SMC010402009691,Cloeodes excogitatus,3
SMC01040,SMC010402009691,Dicrotendipes,3
SMC01040,SMC010402009691,Elmidae,3
SMC01040,SMC010402009691,Erpetogomphus,1
SMC01040,SMC010402009691,Eubrianax edwardsii,3
SMC01040,SMC010402009691,Eukiefferiella,3
SMC01040,SMC010402009691,Euparyphus,1
SMC01040,SMC010402009691,Fallceon quilleri,1
SMC01040,SMC010402009691,Helichus,1
SMC01040,SMC010402009691,Hemerodromia,1
SMC01040,SMC010402009691,Heterlimnius,1
SMC01040,SMC010402009691,Hyalella,40
SMC01040,SMC010402009691,Hydropsyche,33
SMC01040,SMC010402009691,Maruina,1
SMC01040,SMC010402009691,Micrasema,84
SMC01040,SMC010402009691,Microcylloepus,15
SMC01040,SMC010402009691,Microcylloepus,18
SMC01040,SMC010402009691,Microtendipes,3
SMC01040,SMC010402009691,Oligochaeta,14
SMC01040,SMC010402009691,Ostracoda,29
SMC01040,SMC010402009691,Paltothemis,1
SMC01040,SMC010402009691,Physa,3
SMC01040,SMC010402009691,Polypedilum,5
SMC01040,SMC010402009691,Progomphus borealis,1
SMC01040,SMC010402009691,Psephenus,6
SMC01040,SMC010402009691,Rheotanytarsus,3
SMC01040,SMC010402009691,Serratella,6
SMC01040,SMC010402009691,Simulium,203
SMC01040,SMC010402009691,Tanytarsus,1
SMC01040,SMC010402009691,Thienemannimyia group,5
SMC01040,SMC010402009691,Torrenticola,3
SMC01040,SMC010402009691,Tricorythodes,9
SMC01040,SMC010402009691,Wormaldia,2
SMC01040,SMC010402009691,Zaitzevia,1
SMC01040,SMC010402009691,Zaitzevia,2
SMC01046,SMC0104620095211,Ablabesmyia,1
SMC01046,SMC0104620095211,Apedilum,13
SMC01046,SMC0104620095211,Archilestes grandis,2
SMC01046,SMC0104620095211,Argia,11
SMC01046,SMC0104620095211,Baetis adonis,27
SMC01046,SMC0104620095211,Caloparyphus/ Euparyphus,1
SMC01046,SMC0104620095211,Cambaridae,1
SMC01046,SMC0104620095211,Coenagrionidae,2
SMC01046,SMC0104620095211,Cricotopus,1
SMC01046,SMC0104620095211,Cricotopus bicinctus group,1
SMC01046,SMC0104620095211,Dicrotendipes,1
SMC01046,SMC0104620095211,Fallceon quilleri,1
SMC01046,SMC0104620095211,Hyalella,1
SMC01046,SMC0104620095211,Hydroptila,35
SMC01046,SMC0104620095211,Hydroptilidae,17
SMC01046,SMC0104620095211,Libellula,1
SMC01046,SMC0104620095211,Limnophyes,1
SMC01046,SMC0104620095211,Micropsectra,9
SMC01046,SMC0104620095211,Oligochaeta,1
SMC01046,SMC0104620095211,Ostracoda,361
SMC01046,SMC0104620095211,Parametriocnemus,1
SMC01046,SMC0104620095211,Pentaneura,11
SMC01046,SMC0104620095211,Physa,8
SMC01046,SMC0104620095211,Simulium,165
SMC01046,SMC0104620095211,Sperchon,1
SMC01046,SMC0104620095211,Tanytarsus,1
SMC01046,SMC0104620095211,Turbellaria,2
SMC01049,SMC010492010611,Alotanypus,3
SMC01049,SMC010492010611,Alotanypus,5
SMC01049,SMC010492010611,Apedilum,6
SMC01049,SMC010492010611,Argia,28
SMC01049,SMC010492010611,Atractides,1
SMC01049,SMC010492010611,Baetis,8
SMC01049,SMC010492010611,Baetis adonis,134
SMC01049,SMC010492010611,Bezzia/ Palpomyia,1
SMC01049,SMC010492010611,Cambaridae,2
SMC01049,SMC010492010611,Chelifera/ Metachela,1
SMC01049,SMC010492010611,Chironomus,2
SMC01049,SMC010492010611,Corbicula,8
SMC01049,SMC010492010611,Corixidae,1
SMC01049,SMC010492010611,Corynoneura,8
SMC01049,SMC010492010611,Cricotopus,2
SMC01049,SMC010492010611,Cryptochironomus,8
SMC01049,SMC010492010611,Fallceon quilleri,44
SMC01049,SMC010492010611,Hyalella,39
SMC01049,SMC010492010611,Hydra,2
SMC01049,SMC010492010611,Hydroptila,21
SMC01049,SMC010492010611,Hydroptilidae,3
SMC01049,SMC010492010611,Labrundinia,1
SMC01049,SMC010492010611,Labrundinia,5
SMC01049,SMC010492010611,Micropsectra,65
SMC01049,SMC010492010611,Muscidae,1
SMC01049,SMC010492010611,Oligochaeta,14
SMC01049,SMC010492010611,Ostracoda,23
SMC01049,SMC010492010611,Pentaneura,18
SMC01049,SMC010492010611,Pentaneura,7
SMC01049,SMC010492010611,Physa,2
SMC01049,SMC010492010611,Polypedilum,12
SMC01049,SMC010492010611,Procambarus clarkii,1
SMC01049,SMC010492010611,Procladius,4
SMC01049,SMC010492010611,Prostoma,3
SMC01049,SMC010492010611,Rheocricotopus,4
SMC01049,SMC010492010611,Rheotanytarsus,37
SMC01049,SMC010492010611,Simulium,72
SMC01049,SMC010492010611,Sperchon,13
SMC01049,SMC010492010611,Tanytarsus,1
SMC01049,SMC010492010611,Tanytarsus,26
SMC01049,SMC010492010611,Tipula,1
SMC01049,SMC010492010611,Tribelos,1
SMC01049,SMC010492010611,Turbellaria,9
SMC01096,SMC010962010671,Atractides,1
SMC01096,SMC010962010671,Baetis,26
SMC01096,SMC010962010671,Baetis adonis,177
SMC01096,SMC010962010671,Cardiocladius,2
SMC01096,SMC010962010671,Ceratopogonidae,1
SMC01096,SMC010962010671,Dicrotendipes,2
SMC01096,SMC010962010671,Dolichopodidae,2
SMC01096,SMC010962010671,Eukiefferiella,14
SMC01096,SMC010962010671,Eukiefferiella,9
SMC01096,SMC010962010671,Hydroptila,35
SMC01096,SMC010962010671,Hydroptilidae,15
SMC01096,SMC010962010671,Hydroptilidae,2
SMC01096,SMC010962010671,Micropsectra,1
SMC01096,SMC010962010671,Parametriocnemus,2
SMC01096,SMC010962010671,Parametriocnemus,4
SMC01096,SMC010962010671,Pentaneura,1
SMC01096,SMC010962010671,Rheotanytarsus,10
SMC01096,SMC010962010671,Rheotanytarsus,2
SMC01096,SMC010962010671,Simulium,287
SMC01096,SMC010962010671,Simulium,3
